'dept';'siren';'raison_sociale';'nature_juridique';'mode_financ';'nb_membres';'total_pop_tot';'total_pop_mun';'dep_com';'insee';'siren_membre';'nom_membre';'ptot_2021';'pmun_2021'
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11433';211104336;'Villeneuve-Minervois';1014;997
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11037';211100375;'Berriac';1003;993
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11410';211104104;'Villalier';1003;986
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11404';211104047;'Ventenac-Cabardès';991;958
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11085';211100854;'Cavanac';978;939
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11437';211104377;'Villesèquelande';918;901
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11293';211102934;'Pomas';913;889
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11215';211102157;'Malves-en-Minervois';885;860
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11201';211102017;'Leuc';872;857
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11253';211102538;'Montolieu';851;837
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11023';211100235;'Badens';787;773
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11027';211100276;'Barbaira';783;763
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11122';211101225;'Douzens';753;741
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11251';200085512;'Val-de-Dagne';749;739
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11220';211102207;'Marseillette';721;708
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11299';211102991;'Preixan';636;622
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11102';211101027;'Couffoulens';613;605
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11396';211103965;'Trausse';598;595
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11001';211100011;'Aigues-Vives';587;575
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11340';211103403;'Sainte-Eulalie';524;515
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11330';211103304;'Rustiques';518;506
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11408';211104088;'Verzeille';510;502
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11151';211101514;'Fontiès-d''Aude';509;498
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11327';211103270;'Roullens';483;470
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11308';211103080;'Raissac-sur-Lampy';463;454
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11011';211100110;'Aragon';459;446
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11325';211103254;'Rouffiac-d''Aude';446;436
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11146';211101464;'Floure';415;407
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11422';211104229;'Villedubert';362;347
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11025';211100250;'Bagnoles';310;307
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11095';211100953;'Comigne';315;307
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11342';211103429;'Saint-Frichoux';253;249
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11416';211104161;'Villarzel-Cabardès';245;240
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11257';211102579;'Monze';232;229
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11042';211100425;'Blomac';232;226
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11043';211100433;'Bouilhonnac';228;222
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11357';211103577;'Saint-Martin-le-Vieil';228;221
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11378';211103783;'Serviès-en-Val';211;205
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11056';211100565;'Cabrespine';177;173
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11242';211102421;'Montclar';173;173
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11423';211104237;'Villefloure';165;161
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11075';211100755;'Castans';135;133
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11200';211102009;'Lespinassière';140;133
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11205';211102058;'Limousis';133;131
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11368';211103684;'Sallèles-Cabardès';123;120
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11387';211103874;'Taurize';113;112
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11179';211101795;'Labastide-en-Val';93;91
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11092';211100920;'Citou';89;88
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11314';211103148;'Rieux-en-Val';94;87
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11016';211100169;'Arquettes-en-Val';83;80
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11248';211102488;'Montirat';73;72
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11083';211100839;'Caunettes-en-Val';48;48
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11133';211101332;'Fajac-en-Val';39;39
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11227';211102272;'Mayronnes';37;36
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11440';211104401;'Villetritouls';39;36
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11395';211103957;'Trassanel';32;32
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11223';211102231;'Mas-des-Cours';26;25
'11';200035715;'CA Carcassonne Agglo';'CA';'FPU';83;116352;113464;'11';'11414';211104146;'Villar-en-Val';26;25
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11076';211100763;'Castelnaudary';12467;11951
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11430';211104302;'Villeneuve-la-Comptal';1373;1332
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11178';211101787;'Labastide-d''Anjou';1322;1307
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11356';211103569;'Saint-Martin-Lalande';1145;1125
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11225';211102256;'Mas-Saintes-Puelles';946;924
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11361';211103619;'Saint-Papoul';899;879
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11192';211101928;'Lasbordes';817;787
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11371';211103718;'Salles-sur-l''Hers';720;707
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11243';211102439;'Montferrand';593;583
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11138';211101381;'Fendeille';547;531
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11284';211102843;'Peyrens';503;486
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11175';211101753;'Issel';491;482
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11359';211103593;'Saint-Michel-de-Lanès';476;470
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11195';211101951;'Laurabuc';424;415
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11181';211101811;'Labécède-Lauragais';413;404
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11382';211103825;'Souilhanels';422;364
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11383';211103833;'Souilhe';331;321
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11252';211102520;'Montmaur';315;306
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11313';211103130;'Ricaud';308;301
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11074';211100748;'Les Cassés';300;298
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11407';211104070;'Verdun-en-Lauragais';283;277
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11428';211104286;'Villemagne';264;257
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11385';211103858;'Soupex';248;241
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11275';211102751;'Payra-sur-l''Hers';207;204
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11362';211103627;'Saint-Paulet';204;200
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11234';211102348;'Mireval-Lauragais';185;180
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11026';211100268;'Baraigne';179;176
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11002';211100029;'Airoux';167;165
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11292';211102926;'La Pomarède';154;153
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11300';211103007;'Puginier';151;151
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11238';211102389;'Molleville';141;135
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11030';211100300;'Belflou';125;119
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11334';211103346;'Sainte-Camelle';120;118
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11399';211103999;'Tréville';111;106
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11231';211102314;'Mézerville';99;96
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11218';211102181;'Marquein';84;84
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11239';211102397;'Montauriol';86;84
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11166';211101662;'Gourvieille';78;78
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11208';211102082;'La Louvière-Lauragais';81;78
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11226';211102264;'Mayreville';79;78
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11283';211102835;'Peyrefitte-sur-l''Hers';81;76
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11134';211101340;'Fajac-la-Relenque';54;50
'11';200035855;'CC Castelnaudary Lauragais Audois';'CC';'FPU';43;28030;27116;'11';'11114';211101142;'Cumiès';37;37
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11203';211102033;'Lézignan-Corbières';11449;11248
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11067';211100672;'Canet';1830;1812
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11332';211103320;'Saint-André-de-Roquelongue';1396;1380
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11132';211101324;'Fabrezan';1289;1273
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11140';211101407;'Ferrals-les-Corbières';1233;1213
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11267';211102678;'Ornaisons';1180;1154
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11210';211102108;'Luc-sur-Orbieu';1148;1138
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11111';211101118;'Cruscades';953;944
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11098';211100987;'Conilhac-Corbières';929;910
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11351';211103510;'Saint-Laurent-de-la-Cabrerisse';755;729
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11048';211100482;'Boutenac';740;724
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11261';211102611;'Moux';709;701
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11273';211102736;'Paraza';658;647
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11256';211102561;'Montséret';620;608
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11172';211101720;'Homps';607;596
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11390';211103908;'Thézan-des-Corbières';562;552
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11148';211101480;'Fontcouverte';560;550
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11185';211101852;'Lagrasse';553;544
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11324';211103247;'Roubia';519;506
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11077';211100771;'Castelnau-d''Aude';506;497
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11386';211103866;'Talairan';491;484
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11393';211103932;'Tourouzelle';485;478
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11126';211101266;'Escales';477;473
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11337';211103379;'Saint-Couat-d''Aude';400;396
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11064';211100649;'Camplong-d''Aude';373;369
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11013';211100136;'Argens-Minervois';354;348
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11241';211102413;'Montbrun-des-Corbières';320;319
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11311';211103114;'Ribaute';277;273
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11392';211103924;'Tournissan';277;273
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11071';211100714;'Cascastel-des-Corbières';229;222
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11363';211103635;'Saint-Pierre-des-Champs';186;181
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11435';211104351;'Villerouge-Termenès';158;152
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11191';211101910;'Laroque-de-Fa';158;151
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11318';211103189;'Roquecourbe-Minervois';144;138
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11137';211101373;'Félines-Termenès';126;122
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11007';211100078;'Albières';123;119
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11110';211101100;'Coustouge';119;119
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11117';211101175;'Davejean';120;118
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11260';211102603;'Mouthoumet';109;106
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11409';211104096;'Vignevieille';107;106
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11044';211100441;'Bouisse';105;105
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11006';211100060;'Albas';80;78
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11176';211101761;'Jonquières';61;59
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11186';211101860;'Lairière';55;53
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11187';211101878;'Lanet';54;53
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11305';211103056;'Quintillan';51;51
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11118';211101183;'Dernacueillette';44;43
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11388';211103882;'Termes';43;43
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11020';211100201;'Auriac';40;40
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11250';211102504;'Montjoi';37;36
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11271';211102710;'Palairac';31;31
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11224';211102249;'Massac';29;28
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11354';211103544;'Saint-Martin-des-Puits';27;27
'11';200035863;'CC Région Lézignanaise, Corbières et Minervois';'CC';'FPU';54;33902;33336;'11';'11374';211103742;'Salza';16;16
'11';200042463;'CC de la Montagne Noire';'CC';'FA';22;5995;5838;'11';'11367';211103676;'Saissac';948;925
'11';200042463;'CC de la Montagne Noire';'CC';'FA';22;5995;5838;'11';'11115';211101159;'Cuxac-Cabardès';930;906
'11';200042463;'CC de la Montagne Noire';'CC';'FA';22;5995;5838;'11';'11339';211103395;'Saint-Denis';521;509
'11';200042463;'CC de la Montagne Noire';'CC';'FA';22;5995;5838;'11';'11413';211104138;'Villardonnel';510;499
'11';200042463;'CC de la Montagne Noire';'CC';'FA';22;5995;5838;'11';'11150';211101506;'Fontiers-Cabardès';502;452
'11';200042463;'CC de la Montagne Noire';'CC';'FA';22;5995;5838;'11';'11372';211103726;'Salsigne';389;384
'11';200042463;'CC de la Montagne Noire';'CC';'FA';22;5995;5838;'11';'11052';211100524;'Brousses-et-Villaret';349;344
'11';200042463;'CC de la Montagne Noire';'CC';'FA';22;5995;5838;'11';'11221';211102215;'Les Martys';304;299
'11';200042463;'CC de la Montagne Noire';'CC';'FA';22;5995;5838;'11';'11079';211100797;'Caudebronde';200;197
